Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,567,626,97472,442816,260085,52007
Russia,310,368,150138,705238,159102,31660
United States,284,322,416177,1232177,192625,136180
France,243,270,59471,336018,168218,40650
Italy,196,237,58921,296012,79692,21610
Poland,149,173,109942,565238,114963,92079
United Kingdom,148,170,34555,205944,55118,10275
Ukraine,118,150,86903,283701,41304,21481
Spain,119,135,49153,237677,40927,11472
Argentina,86,118,19551,80524,17144,4347
Brazil,89,117,408658,612444,40433,12473
Japan,90,104,59593,316287,81044,27880
Austria,79,99,36641,164608,34594,8605
Netherlands,74,89,13058,73342,56734,24515
Canada,68,79,285567,836193,64685,74407
Mexico,31,77,30278,114565,6986,4281
Belarus,49,69,7765,35914,10924,3501
Switzerland,58,68,16555,79872,18795,7040
Sweden,52,63,20152,110026,20221,2631
Australia,47,59,26137,136846,21771,15762
Philippines,43,59,127955,252021,76132,54907
China,45,58,22286,132257,19832,5136
Iran,49,58,382564,411614,14337,46720
Czech Republic,49,57,27699,96896,68645,33908
India,42,57,32411,160563,14511,3174
Hungary,40,53,15334,50316,11687,2097
Greece,40,50,5216,28963,8378,2555
Belgium,41,48,9334,50492,24880,3045
Algeria,36,47,28889,114124,11271,8357
Romania,29,45,8187,25423,5361,4612
Ecuador,28,41,12679,28374,4021,1279
Indonesia,31,41,25749,69438,8145,4110
Norway,36,41,43596,156815,45685,18093
Bangladesh,18,39,5306,29734,38203,740
Portugal,34,39,22685,115164,25807,27809
Peru,27,38,12792,61204,18820,50436
Thailand,27,33,5237,20003,4891,826
Finland,24,32,34279,94562,22406,3184
Turkey,26,32,18964,71681,11160,3420
Chile,26,31,22705,72178,4890,5342
Taiwan,21,31,3582,13032,8312,1161
United Republic of Tanzania,17,31,36976,124011,26871,18795
Croatia,26,30,7606,35916,6878,1343
Kazakhstan,25,30,20231,28766,5757,622
Denmark,23,28,8332,39909,15754,6302
Iraq,23,28,5254,14837,1603,330
Bolivia,19,26,28549,91922,18824,3462
Congo-Kinshasa,8,26,8169,19279,1215,420
Bulgaria,17,25,647920,659209,7921,7618
