Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,582,659,244787,1204497,397993,175684
United States,234,258,96329,590269,203754,229260
Brazil,101,232,29523,166363,77268,8027
France,204,231,200399,970417,982114,114964
Russia,193,220,172092,965073,183790,52746
United Kingdom,134,153,41014,219140,71114,14421
Italy,129,139,41336,222445,96987,25110
Poland,120,126,87407,459739,152752,40801
Austria,74,86,28340,152460,44570,10385
Spain,72,81,26066,160353,35377,10164
Switzerland,62,74,29735,154560,37721,6485
Netherlands,59,72,291458,1178832,82489,518200
Japan,47,61,34210,123580,36253,17385
Canada,50,56,217870,651654,28476,74773
Czech Republic,41,49,44284,217875,25015,7301
Australia,42,48,16022,81649,19641,3633
Belgium,41,48,17560,87620,26582,7509
Sweden,39,45,23735,108068,24914,5549
India,27,42,28326,141729,19968,7380
Ukraine,34,41,29661,116020,16208,11150
Argentina,28,37,22761,78635,29666,8269
Belarus,26,35,5736,26798,26850,4323
Finland,28,32,28432,125867,24629,6102
China,27,31,33434,136429,17092,8608
Portugal,23,31,5933,24891,4664,891
Philippines,19,26,20590,92020,12554,2563
Norway,21,25,10772,61069,13797,8145
South Sudan,19,25,70962,250465,18925,6509
Croatia,18,24,12697,58638,13247,3287
Romania,19,24,11312,64380,16114,3847
Denmark,21,23,13744,46345,11284,4408
Taiwan,16,23,5029,21702,6252,1758
Mexico,18,22,5749,21828,6951,4290
Ireland,16,21,4119,22663,6922,910
Hungary,15,18,8675,36548,9790,2271
Indonesia,16,18,18007,73843,26469,23350
Bulgaria,12,17,6684,31502,10289,3808
Lithuania,13,16,13493,72034,13347,3184
Thailand,13,16,10304,40586,6880,1001
Turkey,12,16,21313,57669,4660,4800
Central African Republic,8,15,18431,51866,3747,2849
Chile,11,15,10991,36448,5948,5547
New Zealand,9,15,2946,12914,2951,2701
Colombia,10,14,7477,32295,5234,2272
Ecuador,9,14,2056,6165,2156,1101
Greece,11,14,10483,34048,4468,819
Kazakhstan,12,14,14169,45713,20835,2358
Slovakia,13,14,10486,35740,7445,2411
Iran,8,12,5202,15077,4141,1197
Israel,7,12,3495,10929,1623,1236
Togo,3,12,3443,6114,992,61
Slovenia,6,11,1551,7126,5028,5341
South Africa,8,11,7887,22183,2542,203
Bosnia and Herzegovina,7,9,3432,10664,1190,411
Estonia,5,9,9577,23541,3827,881
Georgia,4,9,1353,4162,1814,278
Nicaragua,4,9,261,664,967,93
Senegal,4,9,803,2398,3521,591
Serbia,6,9,4923,17316,3192,1173
Venezuela,5,9,10904,32458,1860,9121
Algeria,7,8,5861,19535,3175,558
Morocco,7,8,25752,100512,10416,2503
Peru,4,8,16162,24344,1672,873
South Korea,6,8,2877,7477,1519,1042
United Republic of Tanzania,2,8,1949,2494,643,162
Bolivia,4,7,8714,21014,1550,455
Guatemala,4,7,4150,13064,5353,1093
Malaysia,5,7,1798,5051,2475,1670
Nepal,5,7,3376,7908,1002,548
Uganda,3,7,742,3117,552,315
Burkina Faso,2,6,2580,4012,140,20
Costa Rica,4,6,1048,3887,5101,679
Egypt,5,6,4268,17243,2391,1238
Hong Kong,4,6,3003,9030,4636,549
Kenya,3,6,3909,8108,458,688
Kyrgyzstan,3,6,4197,10786,1310,41
Luxembourg,4,6,741,2238,2216,135
Moldova,3,6,759,1752,2177,68
