Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,623,717,183139,1072414,571540,149316
United States,289,465,390413,1348713,166419,107022
France,232,285,154007,806169,157196,105510
Russia,208,235,190008,772665,141975,64642
United Kingdom,160,212,131406,432583,101568,17399
Italy,155,172,236778,684313,100643,37059
Poland,143,170,110047,470228,131629,29944
Spain,118,146,95894,378040,45390,12560
Austria,90,113,20928,125973,41356,9390
Brazil,81,109,34481,168208,44549,14133
Canada,60,84,360399,1223284,31189,22412
Netherlands,65,79,290573,967654,154084,414459
Switzerland,63,77,30863,117031,36144,9089
Japan,52,68,176494,602291,54629,160874
Czech Republic,50,67,79111,257896,27964,34531
Norway,47,67,66375,280142,29935,15734
Sweden,58,66,26519,165820,31798,10835
Belgium,52,64,21762,104082,33104,5456
Argentina,39,61,30168,72649,19075,3983
Ukraine,47,55,36201,166812,43420,11701
Liberia,40,53,64774,360148,17890,4757
Belarus,42,52,11675,50883,27797,6152
Australia,41,50,35244,150449,15157,3125
Hungary,41,50,13561,70162,23850,3931
China,41,47,31731,155485,26453,5734
India,28,37,33248,117690,7348,6815
Portugal,26,36,22725,88927,8489,12695
Croatia,29,33,16069,58545,9694,2020
Finland,23,33,9393,39477,8138,2624
Romania,20,31,3610,17544,7202,1647
Mexico,22,30,19396,84869,17030,1668
Greece,20,29,7594,30295,8633,1995
Slovakia,22,29,12692,42288,10387,3941
Denmark,22,27,8965,40395,16048,7508
Malawi,12,27,18234,40580,2365,1390
Philippines,19,27,11027,49482,10863,5094
Indonesia,18,26,18181,65954,11961,4735
Ireland,17,22,6181,25892,8697,947
Bulgaria,17,21,10971,46097,12782,3845
Gaza Strip,14,21,26351,121411,8412,2305
Colombia,11,19,5443,19983,5474,1790
Sierra Leone,13,19,29564,111945,6314,2686
Turkey,13,19,39202,101403,6760,3315
Chile,14,18,10509,42858,8978,5355
Taiwan,17,18,9146,41532,19213,3771
Thailand,12,17,10652,38371,3562,27062
Iran,12,15,6066,22090,3182,682
Iceland,8,14,2336,9456,4348,534
Lithuania,11,14,8127,30575,5945,1126
Slovenia,9,14,6282,24058,4267,446
Algeria,11,13,10936,44017,9040,2065
Malaysia,7,13,2571,8048,2034,656
New Zealand,9,13,73380,166248,5064,1582
Venezuela,6,13,2117,4737,1815,443
Ecuador,8,12,8496,25326,3885,2220
Peru,9,12,14717,57339,3966,739
South Africa,6,12,1406,4483,615,42
South Korea,7,12,3999,13229,1845,362
Uganda,5,12,4260,10107,937,930
Ivory Coast,4,11,2651,8146,540,96
Kazakhstan,7,10,33312,49918,2427,565
Morocco,7,10,27908,82561,2173,542
Zimbabwe,5,10,9697,29090,1433,313
Latvia,6,9,1646,4643,1902,175
Luxembourg,5,9,588,1968,1020,131
Nigeria,5,9,16529,36072,1822,5272
Serbia,5,9,7678,23263,4006,519
Egypt,5,8,2793,9605,1881,1152
Israel,7,8,3854,12415,6038,2422
Pakistan,5,8,4401,13546,1838,421
Tunisia,4,8,3271,8861,504,108
Bosnia and Herzegovina,6,7,6521,14770,3813,12088
Cuba,4,7,13884,42883,680,184
Estonia,5,7,8759,23938,3592,389
Kenya,4,7,5101,11070,517,6387
Libya,3,7,425,1501,587,187
Nepal,5,7,8893,25006,2221,395
Bolivia,4,6,4052,10264,2057,141
Cameroon,4,6,227730,250550,1320,502
